Image,Granulocyte,Lymphocyte,Plasma,Stromal,Tumor
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region3_tile23.png,28,2,0,0,33
2021-07-12_16.28.47_Region31_tile1.png,1,0,0,0,14
2021-05-07_21.28.14_Region2_tile5.png,19,9,0,15,0
2021-05-07_18.22.27_Region6_tile11.png,0,0,0,0,6
2021-07-14_19.29.44_Region3_tile24.png,0,0,0,0,35
2021-07-12_17.01.28_Region2_tile7.png,0,1,0,9,0
2021-05-07_18.03.28_Region5_tile8.png,0,0,0,10,22
2021-07-14_19.58.43_Region4_tile12.png,0,0,0,2,1
2021-07-14_20.02.54_Region3_tile27.png,0,0,0,3,18
ImageCollection_0000079197_2021-01-28_18_07_18.scn_-_Series_1_Region13_tile17.png,0,0,0,10,77
2021-07-14_19.58.43_Region3_tile71.png,0,0,0,7,0
2021-07-12_17.01.28_Region8_tile16.png,0,0,0,0,8
2021-07-12_17.01.28_Region2_tile29.png,0,3,0,11,0
2021-07-12_16.28.47_Region31_tile6.png,1,0,0,0,16
2021-05-07_18.22.27_Region1_tile75.png,0,2,0,9,0
2021-05-07_18.22.27_Region3_tile48.png,0,3,0,19,17
2021-05-07_21.28.14_Region2_tile2.png,0,8,0,25,0
2021-07-14_19.58.43_Region4_tile15.png,0,0,0,5,0
2021-05-07_21.28.14_Region1_tile28.png,0,0,0,8,2
2021-07-14_20.02.54_Region3_tile20.png,0,0,0,0,29
2021-07-14_19.58.43_Region3_tile76.png,0,2,0,3,0
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region6_tile3.png,0,0,0,10,72
2021-07-12_17.01.28_Region9_tile8.png,0,1,0,6,0
2021-07-14_19.44.36_Region3_tile39.png,0,8,0,2,0
2021-07-14_19.29.44_Region2_tile29.png,0,19,0,2,19
2021-05-07_18.03.28_Region3_tile20.png,0,0,0,7,12
2021-07-12_17.01.28_Region8_tile1.png,0,0,0,0,11
2021-07-14_20.02.54_Region1_tile6.png,0,0,0,0,12
2021-05-07_18.22.27_Region3_tile34.png,0,2,0,15,0
2021-05-07_21.28.14_Region8_tile3.png,6,6,0,13,0
2021-07-14_20.01.02_Region32_tile4.png,3,1,0,0,32
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region1_tile6.png,0,0,0,0,24
2021-07-12_16.28.47_Region5_tile4.png,0,1,24,14,0
2021-07-14_19.58.43_Region1_tile37.png,0,0,0,5,0
2021-05-07_18.03.28_Region4_tile6.png,0,25,0,17,0
2021-07-14_19.44.36_Region4_tile26.png,0,0,0,13,2
2021-07-14_20.01.02_Region23_tile7.png,0,4,0,11,0
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region1_tile19.png,6,0,0,0,12
2021-07-14_19.44.36_Region3_tile45.png,0,2,0,1,0
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region3_tile24.png,28,0,0,0,24
2021-07-12_17.01.28_Region1_tile7.png,0,30,0,11,0
2021-07-14_19.29.44_Region3_tile16.png,0,0,0,2,24
2021-05-07_18.22.27_Region1_tile40.png,0,5,1,13,0
2021-07-12_17.01.28_Region8_tile24.png,0,0,0,0,16
2021-07-14_20.02.54_Region3_tile8.png,0,0,0,19,0
2021-07-14_19.58.43_Region3_tile43.png,0,0,0,0,19
2021-07-14_20.02.54_Region1_tile28.png,0,0,0,0,6
ImageCollection_0000079197_2021-01-28_18_07_18.scn_-_Series_1_Region13_tile25.png,0,90,0,46,0
ImageCollection_0000079196_2021-01-28_18_09_40.scn_-_Series_1_Region30_tile2.png,10,10,8,24,45
2021-07-14_19.58.43_Region2_tile35.png,0,0,0,1,0
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region3_tile8.png,12,3,0,0,21
2021-07-14_20.02.54_Region3_tile15.png,0,0,0,15,11
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region2_tile1.png,5,0,0,0,23
2021-07-14_20.01.02_Region5_tile3.png,0,6,23,17,0
2021-07-12_16.28.47_Region31_tile14.png,2,0,0,0,18
2021-05-07_18.03.28_Region3_tile15.png,0,0,0,7,21
2021-07-14_19.44.36_Region4_tile13.png,0,0,0,0,9
2021-07-14_19.29.44_Region3_tile2.png,0,0,0,0,25
2021-07-14_20.02.54_Region1_tile54.png,0,0,0,0,7
2021-07-12_17.01.28_Region8_tile89.png,0,0,0,0,10
2021-07-14_19.58.43_Region2_tile49.png,0,0,0,1,10
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region2_tile6.png,7,0,0,0,23
2021-07-14_20.01.02_Region5_tile4.png,0,21,36,2,0
2021-07-12_16.28.47_Region31_tile13.png,2,0,0,0,22
2021-05-07_21.28.14_Region10_tile1.png,8,5,0,14,14
2021-05-07_18.03.28_Region3_tile12.png,0,0,0,0,11
2021-07-14_19.29.44_Region3_tile5.png,0,0,0,0,33
2021-07-14_20.02.54_Region1_tile53.png,0,0,0,0,7
2021-07-14_19.29.44_Region3_tile11.png,0,0,0,0,24
2021-05-07_18.22.27_Region6_tile24.png,0,0,0,7,11
2021-05-07_21.28.14_Region1_tile2.png,0,0,0,0,7
2021-05-07_18.22.27_Region1_tile47.png,0,10,0,9,0
2021-07-12_16.28.47_Region44_tile1.png,0,0,24,21,0
2021-07-12_17.01.28_Region8_tile23.png,0,0,0,0,20
2021-07-14_20.01.02_Region13_tile2.png,0,26,10,19,0
2021-07-14_19.44.36_Region4_tile9.png,0,0,0,0,5
ImageCollection_0000079197_2021-01-28_18_07_18.scn_-_Series_1_Region13_tile22.png,0,73,26,61,7
2021-07-14_19.58.43_Region3_tile44.png,0,0,0,7,0
ImageCollection_0000079196_2021-01-28_18_09_40.scn_-_Series_1_Region30_tile5.png,9,3,6,12,47
2021-07-14_19.58.43_Region4_tile27.png,0,0,0,4,2
2021-07-14_19.58.43_Region2_tile32.png,0,0,0,0,32
2021-05-07_18.22.27_Region1_tile7.png,0,0,0,9,0
2021-07-14_20.02.54_Region3_tile12.png,0,0,0,6,17
2021-07-14_20.01.02_Region21_tile11.png,0,5,37,9,0
ImageCollection_0000079246_2021-01-29_18_34_59.scn_-_Series_1_Region3_tile3.png,33,4,0,1,19
2021-07-12_16.28.47_Region14_tile12.png,0,1,13,11,0
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region2_tile8.png,8,0,0,0,23
2021-05-07_18.22.27_Region6_tile56.png,0,0,1,13,0
2021-07-14_19.29.44_Region2_tile15.png,0,35,0,14,0
2021-07-12_17.01.28_Region8_tile51.png,0,0,0,0,8
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region3_tile18.png,30,2,0,5,15
2021-07-12_16.28.47_Region45_tile6.png,0,3,33,5,3
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region1_tile25.png,3,0,0,0,22
2021-07-14_19.58.43_Region3_tile36.png,0,0,0,5,0
2021-07-14_19.58.43_Region5_tile23.png,0,1,0,3,0
2021-07-12_17.01.28_Region12_tile5.png,0,34,0,6,0
2021-07-14_19.58.43_Region2_tile40.png,0,0,0,0,25
2021-07-12_17.01.28_Region8_tile80.png,0,0,0,0,9
2021-05-07_19.22.18_Region4_tile14.png,16,11,0,9,0
2021-07-12_17.01.28_Region8_tile100.png,0,0,0,0,19
2021-07-14_19.29.44_Region2_tile2.png,0,56,0,5,0
2021-05-07_18.22.27_Region1_tile49.png,0,12,11,12,0
2021-07-14_19.29.44_Region1_tile22.png,0,1,0,4,18
2021-07-14_20.02.54_Region3_tile1.png,0,0,0,15,0
2021-07-12_17.01.28_Region2_tile12.png,0,0,0,0,15
ImageCollection_0000079197_2021-01-28_18_07_18.scn_-_Series_1_Region5_tile1.png,10,237,3,14,0
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region2_tile12.png,22,14,0,0,30
2021-07-14_19.44.36_Region4_tile7.png,0,0,0,0,13
2021-07-14_20.02.54_Region1_tile21.png,0,0,0,0,15
2021-05-07_21.28.14_Region1_tile14.png,0,0,0,0,15
2021-05-07_18.22.27_Region1_tile9.png,0,0,0,5,0
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region3_tile1.png,4,0,0,0,19
2021-07-12_16.28.47_Region9_tile10.png,0,0,0,2,58
2021-05-07_19.22.18_Region4_tile13.png,10,8,0,14,0
2021-07-12_17.01.28_Region1_tile9.png,0,13,0,14,0
2021-07-14_20.01.02_Region21_tile7.png,0,4,33,8,0
2021-07-12_17.01.28_Region12_tile30.png,0,31,0,6,0
2021-07-14_19.29.44_Region2_tile5.png,0,1,0,0,17
2021-07-14_19.29.44_Region1_tile25.png,1,1,0,1,25
2021-07-14_20.02.54_Region3_tile6.png,0,0,0,20,8
2021-07-12_17.01.28_Region2_tile15.png,0,0,0,4,15
ImageCollection_0000079197_2021-01-28_18_07_18.scn_-_Series_1_Region5_tile6.png,9,191,8,19,0
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region2_tile15.png,4,0,0,0,24
2021-07-14_20.02.54_Region1_tile26.png,0,0,0,0,9
2021-05-07_21.28.14_Region1_tile13.png,0,0,0,0,12
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region3_tile6.png,39,0,1,3,15
2021-05-07_18.22.27_Region6_tile51.png,0,0,0,15,8
2021-05-07_19.22.18_Region2_tile2.png,0,28,16,18,0
2021-07-14_19.29.44_Region2_tile12.png,0,0,0,0,26
2021-05-07_18.22.27_Region1_tile32.png,1,2,0,11,0
2021-07-12_17.01.28_Region8_tile56.png,0,0,0,0,14
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region1_tile22.png,2,0,0,0,20
2021-07-14_19.58.43_Region5_tile24.png,0,0,0,9,0
2021-07-14_19.58.43_Region3_tile31.png,0,0,0,3,0
2021-07-12_17.01.28_Region12_tile2.png,0,58,0,2,0
2021-07-14_19.58.43_Region2_tile47.png,0,0,0,8,3
2021-07-12_17.01.28_Region8_tile87.png,0,0,0,0,13
2021-07-14_20.02.54_Region1_tile37.png,0,0,0,0,7
2021-07-12_17.01.28_Region4_tile11.png,0,0,0,0,10
2021-07-14_19.44.36_Region3_tile13.png,0,5,1,8,1
2021-05-07_18.03.28_Region4_tile15.png,0,8,0,15,0
2021-07-14_20.02.54_Region4_tile6.png,0,0,0,0,16
2021-05-07_20.27.28_Region2_tile13.png,0,0,0,22,0
2021-07-12_17.01.28_Region12_tile21.png,0,27,0,12,0
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region4_tile6.png,25,0,1,6,0
2021-07-14_19.58.43_Region3_tile20.png,0,1,0,5,0
2021-07-12_17.01.28_Region8_tile96.png,0,0,0,0,13
2021-07-14_19.58.43_Region2_tile56.png,0,0,0,9,7
2021-07-14_19.58.43_Region4_tile43.png,0,0,0,2,0
ImageCollection_0000079249_2021-01-29_18_20_28.scn_-_Series_1_Region1_tile6.png,11,89,10,75,2
2021-05-07_18.22.27_Region6_tile40.png,0,0,0,5,6
2021-05-07_18.22.27_Region1_tile23.png,0,14,2,11,0
2021-07-14_20.01.02_Region32_tile25.png,0,0,0,0,28
2021-07-14_20.02.54_Region4_tile12.png,0,0,0,0,10
2021-07-14_19.58.43_Region3_tile27.png,0,0,0,0,0
2021-07-14_19.58.43_Region5_tile32.png,0,2,0,9,0
2021-05-07_20.27.28_Region1_tile6.png,0,0,0,1,30
2021-07-14_19.58.43_Region4_tile44.png,0,0,0,4,0
2021-07-14_19.58.43_Region2_tile51.png,0,0,0,0,16
2021-07-14_19.58.43_Region2_tile80.png,0,19,0,13,0
2021-07-12_17.01.28_Region8_tile40.png,0,0,0,0,9
2021-07-14_20.02.54_Region5_tile8.png,0,84,0,0,0
ImageCollection_0000079249_2021-01-29_18_20_28.scn_-_Series_1_Region1_tile1.png,0,0,0,2,55
2021-07-12_16.28.47_Region34_tile1.png,101,0,0,0,0
2021-05-07_18.22.27_Region6_tile47.png,0,0,2,13,5
2021-05-07_18.22.27_Region3_tile19.png,1,8,0,10,0
2021-05-07_18.22.27_Region1_tile24.png,0,2,3,5,0
2021-05-07_18.03.28_Region5_tile18.png,0,1,0,11,18
2021-07-12_17.01.28_Region7_tile7.png,0,8,0,4,0
2021-07-14_20.01.02_Region32_tile22.png,0,0,0,0,15
2021-07-14_20.02.54_Region1_tile30.png,0,0,0,0,6
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region9_tile5.png,0,0,0,1,89
2021-07-12_17.01.28_Region4_tile16.png,0,0,0,0,9
2021-07-14_19.44.36_Region3_tile14.png,1,5,0,10,6
2021-05-07_18.03.28_Region4_tile12.png,0,29,1,7,0
2021-07-14_19.44.36_Region3_tile7.png,0,6,0,0,6
2021-07-14_20.02.54_Region4_tile1.png,0,0,0,0,15
2021-07-12_17.01.28_Region12_tile26.png,0,41,0,10,0
2021-05-07_18.22.27_Region1_tile58.png,0,14,0,11,4
2021-05-07_18.22.27_Region6_tile9.png,3,8,0,2,12
2021-05-07_19.22.18_Region2_tile10.png,0,4,2,22,9
2021-07-14_20.02.54_Region1_tile42.png,0,0,0,0,12
2021-07-12_16.28.47_Region1_tile4.png,59,3,0,2,0
2021-07-14_19.58.43_Region1_tile14.png,0,0,0,4,0
2021-07-14_20.02.54_Region5_tile6.png,0,86,0,0,0
2021-05-07_18.22.27_Region3_tile17.png,0,21,0,21,0
2021-05-07_18.22.27_Region6_tile49.png,0,0,0,10,13
2021-07-14_19.58.43_Region1_tile3.png,0,0,0,2,14
2021-07-12_17.01.28_Region7_tile9.png,0,26,0,11,0
2021-05-07_18.03.28_Region5_tile16.png,1,4,0,20,0
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region8_tile2.png,0,14,33,23,0
2021-07-14_20.01.02_Region8_tile5.png,1,3,0,5,11
2021-07-14_19.58.43_Region3_tile55.png,0,0,0,2,0
2021-07-14_19.58.43_Region4_tile36.png,0,0,0,11,0
2021-07-14_19.58.43_Region2_tile23.png,0,0,0,0,15
2021-07-12_17.01.28_Region4_tile18.png,0,0,0,0,6
2021-07-12_17.01.28_Region8_tile32.png,0,0,0,0,9
2021-07-14_19.58.43_Region3_tile84.png,0,2,0,7,0
2021-05-07_18.22.27_Region6_tile35.png,0,2,0,20,1
2021-07-14_19.44.36_Region3_tile9.png,0,48,0,2,0
2021-05-07_18.22.27_Region1_tile56.png,0,0,0,2,15
2021-07-12_17.01.28_Region12_tile28.png,0,36,0,9,0
2021-05-07_18.22.27_Region6_tile7.png,3,0,0,3,14
2021-07-14_20.01.02_Region8_tile2.png,1,5,14,14,0
2021-07-14_19.58.43_Region3_tile52.png,0,0,0,3,0
2021-07-14_20.02.54_Region1_tile39.png,0,0,0,0,7
2021-07-14_19.58.43_Region2_tile24.png,0,0,0,1,6
2021-07-14_19.58.43_Region4_tile31.png,0,1,0,3,0
2021-07-12_16.28.47_Region35_tile1.png,80,0,0,0,0
2021-05-07_18.22.27_Region6_tile32.png,0,0,0,0,19
2021-07-12_17.01.28_Region10_tile12.png,0,2,0,11,0
2021-05-07_19.22.18_Region4_tile5.png,0,2,0,11,0
2021-05-07_18.22.27_Region1_tile51.png,0,11,25,5,0
2021-07-14_20.02.54_Region4_tile8.png,0,0,0,0,10
H2018029881S1-1-2_-_2021-07-14_19.28.39_Region4_tile8.png,9,3,0,5,8
2021-07-14_20.02.54_Region1_tile45.png,0,0,0,0,9
2021-07-14_19.58.43_Region2_tile58.png,0,0,0,1,0
2021-07-14_19.58.43_Region1_tile13.png,0,0,0,4,0
2021-07-12_17.01.28_Region8_tile98.png,0,0,0,0,12
2021-07-12_16.28.47_Region1_tile3.png,89,1,0,5,0
2021-07-12_17.01.28_Region8_tile49.png,0,0,0,0,8
2021-07-14_20.02.54_Region5_tile1.png,0,83,0,0,0
2021-05-07_18.22.27_Region3_tile10.png,0,9,0,23,0
2021-05-07_18.03.28_Region5_tile11.png,1,1,0,25,0
2021-07-14_19.58.43_Region1_tile4.png,0,0,0,0,21
2021-07-14_19.44.36_Region3_tile28.png,0,12,0,12,0
2021-07-12_16.28.47_Region40_tile1.png,60,0,0,0,0
2021-07-14_20.02.54_Region3_tile31.png,0,0,0,17,0
2021-07-14_19.58.43_Region2_tile11.png,0,0,0,2,16
2021-07-14_19.58.43_Region3_tile67.png,0,0,0,4,0
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region1_tile3.png,0,4,9,49,39
2021-05-07_18.22.27_Region1_tile64.png,0,0,0,9,0
2021-07-14_19.29.44_Region3_tile32.png,0,0,0,0,28
2021-07-14_19.44.36_Region4_tile37.png,0,1,0,8,10
2021-07-12_17.01.28_Region2_tile43.png,0,0,0,10,0
2021-07-14_19.44.36_Region3_tile54.png,1,6,2,3,4
2021-07-14_19.58.43_Region1_tile26.png,0,0,0,3,0
2021-05-07_20.27.28_Region2_tile8.png,0,1,0,12,0
2021-05-07_18.03.28_Region3_tile6.png,0,0,0,0,23
2021-05-07_18.03.28_Region5_tile24.png,0,0,0,2,40
2021-07-12_17.01.28_Region4_tile9.png,0,0,0,0,8
2021-07-14_19.58.43_Region2_tile3.png,0,1,0,0,18
2021-05-07_18.22.27_Region1_tile18.png,0,3,0,7,0
2021-07-14_20.01.02_Region24_tile7.png,0,55,0,0,0
2021-05-07_18.22.27_Region3_tile25.png,0,15,0,18,0
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region14_tile5.png,0,12,26,45,0
2021-07-14_20.02.54_Region6_tile1.png,0,85,0,0,0
2021-07-14_19.44.36_Region4_tile30.png,0,2,0,7,8
2021-07-12_17.01.28_Region2_tile44.png,0,0,0,7,0
2021-07-14_19.44.36_Region3_tile53.png,0,8,0,5,0
2021-07-14_19.58.43_Region1_tile21.png,0,0,0,11,0
2021-07-14_20.02.54_Region4_tile29.png,0,0,0,0,9
2021-07-14_20.01.02_Region32_tile19.png,0,10,0,0,26
2021-05-07_18.03.28_Region3_tile1.png,0,0,0,0,28
2021-05-07_18.03.28_Region5_tile23.png,1,6,0,18,3
2021-05-07_20.27.28_Region1_tile18.png,0,2,0,21,0
2021-05-07_18.22.27_Region3_tile22.png,0,0,0,6,15
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region14_tile2.png,0,9,8,33,0
2021-07-12_17.01.28_Region2_tile38.png,0,0,0,16,0
2021-07-14_20.02.54_Region3_tile36.png,0,0,0,9,11
2021-07-14_19.58.43_Region2_tile16.png,0,1,0,1,0
2021-07-14_19.58.43_Region3_tile60.png,0,0,0,9,5
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region1_tile4.png,0,1,1,24,63
2021-05-07_18.22.27_Region1_tile63.png,2,0,0,5,0
2021-07-12_17.01.28_Region8_tile75.png,0,0,0,0,16
2021-07-14_19.58.43_Region2_tile64.png,0,0,0,0,17
2021-07-14_20.02.54_Region4_tile27.png,0,0,0,0,13
2021-05-07_20.27.28_Region2_tile1.png,0,0,0,0,35
2021-07-12_16.28.47_Region9_tile5.png,0,0,0,0,38
2021-07-14_20.01.02_Region32_tile17.png,0,16,0,0,27
2021-05-07_20.27.28_Region1_tile16.png,0,0,0,2,37
2021-07-12_16.28.47_Region14_tile9.png,0,3,15,13,0
2021-05-07_18.22.27_Region6_tile72.png,0,3,1,6,14
2021-07-12_16.28.47_Region41_tile1.png,0,3,47,16,0
2021-07-12_17.01.28_Region4_tile23.png,0,0,0,0,16
2021-07-12_17.01.28_Region2_tile36.png,0,0,0,9,0
2021-07-14_19.44.36_Region3_tile21.png,0,1,0,15,4
2021-07-14_19.58.43_Region2_tile18.png,0,0,0,1,0
2021-07-14_20.02.54_Region3_tile38.png,0,0,0,21,0
2021-05-07_21.28.14_Region1_tile30.png,0,0,0,0,23
ImageCollection_0000079197_2021-01-28_18_07_18.scn_-_Series_1_Region13_tile3.png,0,38,11,34,0
2021-07-12_17.01.28_Region12_tile13.png,0,35,0,12,0
2021-07-12_17.01.28_Region2_tile31.png,0,0,0,14,0
2021-07-12_17.01.28_Region4_tile24.png,0,0,0,0,9
H2018028863S2-9-2_2020-12-23_11_46_45.scn_-_Series_1_Region15_tile2.png,8,10,3,79,0
2021-07-14_19.44.36_Region3_tile26.png,0,34,4,5,0
ImageCollection_0000079197_2021-01-28_18_07_18.scn_-_Series_1_Region13_tile4.png,1,29,1,46,0
2021-07-12_17.01.28_Region12_tile14.png,0,37,0,8,0
2021-07-14_20.02.54_Region6_tile8.png,0,88,0,0,0
2021-07-12_17.01.28_Region8_tile72.png,0,0,0,0,13
2021-07-14_19.58.43_Region2_tile63.png,0,5,0,10,0
2021-05-07_20.27.28_Region2_tile6.png,0,0,0,3,34
2021-07-14_20.02.54_Region4_tile20.png,0,0,0,0,6
2021-07-14_19.58.43_Region3_tile15.png,0,0,0,3,0
2021-07-12_16.28.47_Region9_tile2.png,0,2,15,14,1
2021-07-14_20.01.02_Region32_tile10.png,3,2,0,0,20
2021-05-07_18.03.28_Region3_tile8.png,0,0,0,0,40
2021-07-12_17.01.28_Region4_tile7.png,0,0,0,0,13
2021-05-07_18.22.27_Region1_tile16.png,1,2,0,8,0
2021-05-07_20.27.28_Region1_tile11.png,0,3,0,11,0
